,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,0.7577186078540136,0.7690375867412991,0.7581075974854662,0.7694209834145219,0.7632265771198022,0.7560019659557466,0.7690218288610088,0.7718159033312602,0.7762545949335679,0.7635482866487229,0.7778659195638893,0.7674391421320006,0.7561154438767268,0.7610794477106955,0.7578653684204635,0.7679880524574765,0.7572402607643034,0.7672027217050845,0.7596576179641923,0.7674887290165451,0.7618294043347167,0.7735640015944947,0.7723821759981597,0.7774868025178632,0.7701589959768813,0.7660910506670231,0.7684705579971854,0.7669558441567119,0.7704582581638325,0.7837422821009694,0.7478096587494183,0.7723920359019748,0.762268951275201,0.763122729808769,0.7635754837085904,0.7680899144516606,0.7611778868588334,0.760237720654189,0.7743268495098053,0.7584818804449153,0.7614627166162786,0.7652665277229588,0.7728402055856606,0.7519873970763561,0.7729633043013104,0.7513564114623629,0.7702246535617051,0.7728476865129967,0.7689141831456877,0.7673537800726298,0.7730325687893517,0.7676698808933364,0.7720662096734813,0.7689480194657093,0.7664655165050869,0.7749980241856351,0.7661364139074117,0.7628842239306427,0.784802928108256,0.7755542407609742,0.7554772320120289,0.7681211404427047,0.7523290259667407,0.7678450780835325,0.7640365020978106,0.7619108170228793,0.7600872366858036,0.7611792112506353,0.7748601274237332,0.7632744764324293,0.7762406517982461,0.764974431246767,0.7697804701277896,0.7622107557977226,0.7556506462936975,0.7600726510294478,0.7735240623529275,0.7736193727019237,0.7715901266935493,0.7605276265183412,0.7625572284872786,0.7576264287081866,0.7611918354311843,0.7660639493861354,0.7591583701708058,0.7655218361143779,0.7653979308712228,0.7732422585894959,0.7709206715668993,0.760410914721746,0.759960129505582,0.7665404426284071,0.7614814998132596,0.7708246940824532,0.7617715949296997,0.7588104228833373,0.7483492432814857,0.758850341108588,0.7777491599839612
1,0.7577186078540136,0.9999999999999998,0.759882043985762,0.7583599295209567,0.7546149850418746,0.7603104644506951,0.7407340782661093,0.7627641544422402,0.7606601785935088,0.7676735960902316,0.7534119905443124,0.7561420040562404,0.764233342340047,0.7542232872338105,0.7587240425030886,0.7539052738989993,0.7571107370766241,0.7407546868649882,0.7569634214827864,0.7546046129387525,0.7502037791140994,0.7494145249759125,0.7582172038429745,0.758723433063055,0.7638038733203161,0.765932844657361,0.7645990002619959,0.7569188333752127,0.7558039301210786,0.7597883498544606,0.7699914793465708,0.7475330375929115,0.7564454001630012,0.7562964706105776,0.7555354549017658,0.753036448164824,0.7531771344630668,0.7556130994052987,0.751420626426172,0.7609311380018131,0.7456885738273844,0.7522302719715568,0.761129363568925,0.7603123485790849,0.7485853151053433,0.7684679056392053,0.7482380794828779,0.7574695528088572,0.7625258619170233,0.7591555947477501,0.7503113561361586,0.7595765932532544,0.7573876649172814,0.7658653628395867,0.7656009755909576,0.760677655579252,0.7603832319348863,0.7591711225989841,0.7679442886944999,0.7679487475111939,0.760005002041495,0.7509966178525059,0.7636189667144877,0.7668035658954153,0.7510950658328077,0.7521174568194023,0.753202695897938,0.7586669356855325,0.7488155598876638,0.7671025328499662,0.7593905314604698,0.7550638995318418,0.7508427522458457,0.7639478999451027,0.7552288509263395,0.7492581127252554,0.7577754981078575,0.765818006815565,0.7583467340614914,0.7628919228277913,0.764538851156546,0.7517519674595403,0.7444571372808122,0.7581804348222358,0.7586364672177871,0.7507345522947687,0.7571693811588542,0.7612178483981974,0.7678511443965668,0.7552185028542204,0.7428526277667487,0.7590864797727379,0.7580438689827119,0.7535059147786437,0.7682608455533224,0.7483607905767958,0.754469889247875,0.7494478817505168,0.7579513351423567,0.76498828206994
2,0.7690375867412991,0.759882043985762,1.0,0.7596632670450567,0.7774381316531462,0.7666938441917303,0.7509909858190201,0.778099274591685,0.7734919796277583,0.7726475370460464,0.7656844043513981,0.7673647030644954,0.7751233235902225,0.7435440186046558,0.771957343921801,0.7628491232125768,0.7659488075856298,0.7571992255487016,0.7695707842219517,0.7672413099372886,0.7713510098372974,0.7681756119416051,0.7715423642564523,0.7753298843932369,0.7727284199720412,0.7837463343290936,0.7634857149507608,0.7700907060947996,0.764047806356168,0.7661558625205738,0.7789171040231945,0.7644333913954853,0.7710063302981162,0.7650006660466123,0.770756117635242,0.7589829701996708,0.7697778917671324,0.7657388557794836,0.7663429098198099,0.7697245108704793,0.7743571948911558,0.7533808848738665,0.772802942320193,0.7641204899761094,0.7496717681669163,0.76525664005286,0.7558044807110542,0.7674579077482879,0.774500006326502,0.7713327416016981,0.7718036572269467,0.7689850279168552,0.7723802889350435,0.7761059181390169,0.7764792385633688,0.7635183291295309,0.7675567395027452,0.7625689759453592,0.7734307884304625,0.7753833956437945,0.7690551350259778,0.7596440563363407,0.7687321277330201,0.7678626417592785,0.7668721599814922,0.764385202059006,0.7528048105112382,0.7677926351511467,0.7648606343215001,0.7663969907896131,0.7612368708695649,0.7687683140299733,0.759346977534832,0.7667935664690205,0.7657838451284182,0.7588990089101554,0.7629518354419206,0.7684501553730634,0.7656888621087498,0.7628679002982451,0.7713781915166786,0.7621177870816092,0.7591728271710718,0.7592403803589483,0.7665869305847286,0.7666964367327554,0.7658158395824196,0.7660806624146347,0.77078121998366,0.769612906582985,0.761558608581295,0.7709810530799943,0.7654806208337448,0.7693607705341369,0.7752029823187404,0.7672243962565137,0.7669529121382624,0.7525894722739649,0.766762901560064,0.7724769139683367
3,0.7581075974854662,0.7583599295209567,0.7596632670450566,0.9999999999999998,0.7620572979937613,0.7586731361636329,0.7440340166094019,0.7638274323352116,0.7604951158133064,0.7670259308507613,0.7547340814983136,0.7507732923815975,0.772138629910037,0.7492136818248647,0.7636354234340742,0.7468557929300655,0.7592918145231535,0.7599615400959104,0.7505708252903119,0.7622998028386754,0.7623417879926608,0.755317677067565,0.7613754963169215,0.7744737257977841,0.7609498292759281,0.7628755667721189,0.7613437004078187,0.7645405458410148,0.7569625979042699,0.7600434065802056,0.7727774618291025,0.7527834371837895,0.7659996232135364,0.7586766146680506,0.753732715909038,0.7520645961704641,0.7603945005632845,0.7577059503005793,0.7478338285214828,0.7533671846626093,0.7526179697468206,0.7484954130150673,0.763425872043658,0.7673703970439557,0.7440459470235598,0.7652731120524295,0.7493698885804491,0.7509992225251257,0.7683431892329429,0.762921438095638,0.753941754914377,0.7650597399895599,0.7537636746418375,0.7683201867409953,0.7627702643515517,0.7605678294329719,0.7634137410808398,0.7437799941250482,0.7655493190605639,0.7687040252888081,0.7634108351142544,0.745560772425378,0.7643144319859879,0.7558351640105371,0.7523376597647817,0.7515053569440937,0.757350186126345,0.7564523552008636,0.7506082121152549,0.7637559519018998,0.7498447951863807,0.7552680088855638,0.7543982566185125,0.7696830447101892,0.7610621796930294,0.7399213895212295,0.7533708558288701,0.7749355181351825,0.7550140779040576,0.759351480201539,0.7580655567980792,0.7511679640586422,0.7633814676976656,0.7545457661216062,0.7699789859622557,0.7535533048053461,0.7548950861140062,0.7510293940698526,0.7687896687581031,0.7529246507429781,0.7454005835555342,0.7600568937984509,0.7578473048507989,0.7613420361954767,0.768372836588762,0.7567266882796452,0.7595057448680396,0.7517808597647564,0.7590911648376695,0.7628393260019025
4,0.7694209834145219,0.7546149850418746,0.7774381316531462,0.7620572979937613,1.0,0.7625389874924354,0.7570915002200741,0.7796920962304781,0.7652215178286654,0.7744605364517962,0.7636190109812377,0.7676980063831618,0.7769766119697621,0.7568848321341523,0.7675464011614498,0.770273659775034,0.7705373057737203,0.758316238177635,0.769068447727818,0.7608316587332798,0.7651059581897213,0.7710067911358965,0.776076807036481,0.7696416268862681,0.7721536429337004,0.7713024046260326,0.7647777310863388,0.7699541455681683,0.7738778241437704,0.7659435799563188,0.7859626346399257,0.7572158456859064,0.766800659812677,0.7686442085899716,0.7704648649656196,0.7626997580385834,0.7589919700867601,0.7694183440369277,0.7558905745478206,0.7649691786706503,0.7604188799235112,0.7534313909155769,0.7783274179059488,0.763547920460626,0.7591069849124732,0.7743603966539002,0.7529924236801274,0.7632438480909142,0.7700426820807992,0.7655809902160619,0.7690330395301976,0.7755493115937341,0.7714433463256714,0.7781679478208106,0.7723554649961009,0.768288816874487,0.7644170033702946,0.7628059104920986,0.762806619771926,0.7745341129918538,0.7762233137197896,0.7656279677056277,0.766392088608534,0.7598727501697018,0.7704654255548294,0.7731352403149538,0.7550495958307203,0.7611696708888203,0.757808384243556,0.7695798105826425,0.7662720657479695,0.7654479043931192,0.7645463624746807,0.7620623353582289,0.7627144493136184,0.7571679707735213,0.7679002977979882,0.7736217978638166,0.7579471009457333,0.7733796421278666,0.7655111036078501,0.7745991540686504,0.7615499235634356,0.7579701357194057,0.767561957499959,0.7622238627894748,0.7681568706645591,0.7648862149814075,0.7706370659146152,0.7597155089815147,0.7607503388079407,0.7691464362114149,0.7703513439899283,0.775944029057319,0.7683245772079517,0.7735672530049673,0.7661546506775028,0.7544824459369373,0.7727886862346753,0.7749009363680608
5,0.7632265771198022,0.7603104644506952,0.7666938441917303,0.7586731361636329,0.7625389874924354,1.0,0.760007598226895,0.7632973401995531,0.7684786294528368,0.7694997401013286,0.762992974502239,0.758704103970892,0.7673163958534923,0.7591135025862098,0.7610451333770074,0.7595471820110509,0.7631533566005855,0.7555270565961621,0.7711103820290348,0.7555938973422368,0.7597147743183977,0.763906092841069,0.7632160173803063,0.764856338040918,0.760542260473167,0.7671143640716623,0.7644123869454039,0.7669973682208248,0.7658171151922074,0.7632500047457939,0.7793642731143813,0.7575248227615039,0.7693058769233841,0.7571285726249877,0.7504777562350807,0.755944598669996,0.7599434177931461,0.763873687635142,0.7673200124710436,0.766703943690833,0.7532338150720688,0.7557719689859766,0.7597216667387903,0.7540665132559438,0.746053311192034,0.7682647762457708,0.7492245149237916,0.7666290576916421,0.7725041113537794,0.7635243982079857,0.7623739702769089,0.7690596857350591,0.7726274197503771,0.7631322832292291,0.755414379550787,0.7631589577356487,0.7696270584855532,0.7650724085267495,0.7577999226187971,0.7803533563201639,0.7648210504663595,0.7524392169478608,0.7696695906380264,0.7578714867431804,0.7568897263205526,0.7686741114540271,0.745179800391073,0.7533071832550725,0.752825558780278,0.769970766569981,0.766629079211223,0.7558346671536689,0.7498741152088215,0.7628054666170057,0.7479727085454008,0.7416386882467709,0.7545216686879915,0.7637008666078018,0.7602401285147472,0.7664828606589004,0.7572419090116655,0.7543158312129613,0.7585728894817736,0.759521801196946,0.7591350853371142,0.7578079786140953,0.7667724070311169,0.761212223093119,0.7677202022647956,0.754341476589152,0.7625224172084794,0.759324466061114,0.7678846939995505,0.7689651207159216,0.770404196197254,0.7636533393665127,0.763361343213074,0.754386222092152,0.7588159037092699,0.7642319839631952
6,0.7560019659557466,0.7407340782661093,0.75099098581902,0.744034016609402,0.7570915002200741,0.760007598226895,1.0,0.7511603255358095,0.7665195692585515,0.7648458871319656,0.7541662860741064,0.7567361708233916,0.7645450627628462,0.7438498644545246,0.7455560372316535,0.7605458287556877,0.7570461392566946,0.7424099498915793,0.7578523418264002,0.7536731406906756,0.7494511701811547,0.7490789180752487,0.7580371942280737,0.7541900577519693,0.7552422521158838,0.7561584269478598,0.7539953844589505,0.7485561725476322,0.7501871724270167,0.7522419465165882,0.7644106124346522,0.7386838585548154,0.7494365261979794,0.7496721378742354,0.7458821951031103,0.7558187503787128,0.7588872047204166,0.7415426827305439,0.7538492086157323,0.7503366010718493,0.7554179509811508,0.7528899907562658,0.7508783577028105,0.744308804535187,0.7454848009059355,0.7452012444165874,0.7479407418116291,0.7588056661758582,0.7626285141166685,0.7496493747878025,0.749129297976213,0.7588799419968504,0.76048160681019,0.7595127683638089,0.7417634607040247,0.7525911276023738,0.7492502174443256,0.7508619719680358,0.7476459014037156,0.7587980126766058,0.7514350286440492,0.7365114020451549,0.7590265450026623,0.7548798716881628,0.7538763188144569,0.7615729444828178,0.7427577298014016,0.7396484886966953,0.7477433019609082,0.7510400946334553,0.7427573165852731,0.7395115201457988,0.7400907617346161,0.7430792251022718,0.739450637002193,0.7349782596837341,0.7542761931196427,0.7604714532216478,0.7541036411005451,0.751583214716745,0.7498913252131678,0.7534863456743846,0.7375957487766196,0.7497264613302281,0.7517854836093775,0.7403685463715102,0.7534988357339719,0.757677574317848,0.7516424143248107,0.7440464927343851,0.7454567544260894,0.7458743766923661,0.760667406965572,0.75679874403831,0.7575647994182525,0.7435454944978793,0.7482948111685608,0.7499123252795462,0.7448344923036103,0.7533919996922135
7,0.7690218288610087,0.7627641544422402,0.778099274591685,0.7638274323352116,0.7796920962304781,0.7632973401995532,0.7511603255358095,1.0,0.7776550452577292,0.7698551759907222,0.7648555474136011,0.7703851400178137,0.7698373621317233,0.7572787685403143,0.7712299072802766,0.7658724258741005,0.7737618151092831,0.7668447686270061,0.7658592873337148,0.7812053709315354,0.7682222706344245,0.7658871421715859,0.7745357640319461,0.7887889058321946,0.7796041077239119,0.769565789809564,0.7688870197211572,0.771704391354021,0.7716646673943679,0.7811612713131788,0.788391689559333,0.7547079501882821,0.7789707178866784,0.7711098820240977,0.7764597623906544,0.7578481323120428,0.7646842399552989,0.7751602181147906,0.7556696120293088,0.7676647367191957,0.7637459543758597,0.7736523787713929,0.7739293002291421,0.7670724705997415,0.7647023553457121,0.7853046610958464,0.7537469015322561,0.7695371175153352,0.7794706319994075,0.7778971563728401,0.7659660057669916,0.7746958097059731,0.7809255533147699,0.7693015928807717,0.7676846409119146,0.773605232057021,0.7792988392904107,0.7715439856990793,0.7856355628337148,0.788215081833389,0.7691993244287456,0.7622984855317212,0.7772165782238125,0.763968390116589,0.7623932746394705,0.765716851695897,0.7640565056201571,0.7709211905898061,0.7700156449554268,0.7722565304086033,0.7634130814038509,0.7720923792077402,0.7581356892767932,0.7756356526893351,0.7591799079845102,0.7656950216871726,0.7775587853699001,0.78049963158188,0.7623208136446507,0.7871803340378415,0.7639801693647075,0.7768828416635373,0.7648645078886382,0.7588937651461389,0.7640156138575681,0.7687219389221879,0.7689508656113848,0.7710771187802419,0.7696370724337519,0.7722815096823743,0.7509567261401684,0.7802049302859938,0.7701486295259398,0.7762732238919274,0.7759246177388927,0.7710684719052209,0.7778551460636192,0.7593116918012947,0.7735783861178098,0.7801003266166633
8,0.7718159033312602,0.7606601785935088,0.7734919796277584,0.7604951158133064,0.7652215178286654,0.7684786294528368,0.7665195692585515,0.7776550452577291,1.0,0.7772360403755707,0.773521492066907,0.7694642146618464,0.7745277698693718,0.7527193733377914,0.7685716314376182,0.7642810498670074,0.771206232807753,0.7588355294373186,0.7796516488849867,0.7616340770817532,0.7722264227994106,0.7678237099821662,0.7736944386242427,0.7716679999787215,0.7723425745780894,0.7713682441144244,0.7702545230749214,0.7771669229820491,0.7630165331628853,0.7641968919535502,0.7732777050837024,0.7672587761539832,0.7646457853740438,0.7594388121519964,0.7685944729211509,0.7656340857349968,0.768804737725867,0.7689912138973063,0.7683679963004606,0.7691242391901516,0.7660453087219923,0.7689829721314516,0.7719649720753256,0.7680315822974654,0.7549972519113608,0.7754003687125013,0.760301077541168,0.7658993431266365,0.7792781534782577,0.7677201800450594,0.773783132374933,0.7722483517328297,0.7696242857673151,0.7690962258329519,0.7627572162876268,0.7695128679945,0.7672373993914546,0.7703449588474591,0.7705674700774082,0.7841188130304871,0.7774146694427304,0.7593658427575094,0.769899306025536,0.7737989551471223,0.7687436138965993,0.7737609412142936,0.7515975313118165,0.7676477110074703,0.7645460569319236,0.7673020669858883,0.7736749819311844,0.7692273911707751,0.7651636845686931,0.7679132219622898,0.7590326905250279,0.7554374107495155,0.7602330715294822,0.7763946874454598,0.7666581898247287,0.7714159767681416,0.7731406708326214,0.7711195204410258,0.7521020082516823,0.7755483265710922,0.7590559479400956,0.7669925294030933,0.7658244204892152,0.7695602838676435,0.7739478395548302,0.765315006243982,0.756343511763731,0.7583286520075188,0.7679853231410984,0.7616604786111911,0.7684283345046587,0.7741172248859931,0.7783628909555759,0.7570188355988201,0.7600957616579267,0.7735469632654705
9,0.7762545949335679,0.7676735960902316,0.7726475370460463,0.7670259308507613,0.7744605364517962,0.7694997401013286,0.7648458871319656,0.7698551759907221,0.7772360403755707,1.0,0.7635928632778378,0.7665740119078936,0.7710676681442612,0.7625630007371742,0.765308133978164,0.7755700421774329,0.7629976501335173,0.7517763916097663,0.7758778494802266,0.765951181752372,0.774959370268932,0.7624252852179318,0.7752362272337402,0.7718770525012494,0.7694552196576175,0.7801965673356541,0.7693431165841138,0.7643749000072589,0.7650628533620396,0.7661950224336571,0.7792076692003638,0.7532956660093739,0.7743711998475052,0.7611070280666556,0.7629873306048356,0.7669777697283144,0.7666464677628823,0.7594235116952477,0.7667323585353673,0.7677722592978771,0.7626367288412181,0.7557756500404561,0.7745899503423506,0.7675429062016375,0.7621332045739112,0.7760109917156617,0.7619188145931144,0.7677374620457524,0.7737786200711765,0.7703415045473879,0.766376156667713,0.7709281123176718,0.7612328620540629,0.7705971473067028,0.765330132124774,0.7723153223721105,0.7638210400900906,0.7671227228167312,0.7657120716503996,0.7873143029311664,0.7726988115694633,0.7606361143043049,0.7687042779541511,0.7721161038102604,0.7589994619886477,0.771106345009739,0.7605933519237544,0.7661194803882608,0.7665530402882903,0.7697769150504439,0.762464676505482,0.7747254675803862,0.7510571745795139,0.7705439642956444,0.7636346263236542,0.7532352239599814,0.7620204084643332,0.7821110230372733,0.7627650702609045,0.7662897370633048,0.7726878882943455,0.7581448429626988,0.759793879105965,0.7712749218766638,0.7669599509308362,0.7571229542626104,0.7681425577766448,0.7694367875532242,0.7720140458075995,0.7597472433691909,0.761726594598417,0.7616217787722628,0.7735530924328055,0.7782446609793267,0.7760082166298341,0.773919438901196,0.7677293545747894,0.7663040225069561,0.7602796344694979,0.7733618483887873
